Wavelength(nm)  Transmission(a.u.)
831.5	0.57166
832	0.57751
832.5	0.58352
833	0.58969
833.5	0.59602
834	0.60251
834.5	0.60916
835	0.61595
835.5	0.62289
836	0.62998
836.5	0.6372
837	0.64456
837.5	0.65205
838	0.65966
838.5	0.66739
839	0.67523
839.5	0.68317
840	0.6912
840.5	0.69932
841	0.70751
841.5	0.71577
842	0.72408
842.5	0.73242
843	0.7408
843.5	0.74918
844	0.75756
844.5	0.76593
845	0.77426
845.5	0.78254
846	0.79075
846.5	0.79888
847	0.8069
847.5	0.8148
848	0.82255
848.5	0.83015
849	0.83755
849.5	0.84476
850	0.85174
850.5	0.85847
851	0.86495
851.5	0.87113
852	0.87702
852.5	0.88259
853	0.88782
853.5	0.89269
854	0.8972
854.5	0.90132
855	0.90504
855.5	0.90835
856	0.91124
856.5	0.9137
857	0.91573
857.5	0.91732
858	0.91846
858.5	0.91915
859	0.9194
859.5	0.9192
860	0.91856
860.5	0.91748
861	0.91598
861.5	0.91405
862	0.91171
862.5	0.90897
863	0.90585
863.5	0.90235
864	0.89849
864.5	0.89428
865	0.88975
865.5	0.88491
866	0.87978
866.5	0.87438
867	0.86872
867.5	0.86282
868	0.8567
868.5	0.85039
869	0.84389
869.5	0.83724
870	0.83043
870.5	0.8235
871	0.81647
871.5	0.80933
872	0.80213
872.5	0.79486
873	0.78754
873.5	0.78019
874	0.77282
874.5	0.76545
875	0.75808
875.5	0.75073
876	0.74341
876.5	0.73612
877	0.72889
877.5	0.72171
878	0.71459
878.5	0.70754
879	0.70058
879.5	0.69369
880	0.6869
880.5	0.6802
881	0.67361
881.5	0.66711
882	0.66073
882.5	0.65446
883	0.6483
883.5	0.64225
884	0.63633
884.5	0.63053
885	0.62484
885.5	0.61929
886	0.61385
886.5	0.60854
887	0.60336
887.5	0.5983
888	0.59337
888.5	0.58857
889	0.58389
889.5	0.57934
890	0.57492
890.5	0.57061
891	0.56644
891.5	0.56238
892	0.55845
892.5	0.55464
893	0.55096
893.5	0.54739
894	0.54394
894.5	0.54061
895	0.5374
