Wavelength(nm),Transmission(%)
1747.0,0.935028
1748.0,0.935029
1749.0,0.93503
1750.0,0.93503
1751.0,0.935031
1752.0,0.935031
1753.0,0.935032
1754.0,0.935032
1755.0,0.935033
1756.0,0.935033
1757.0,0.935034
1758.0,0.935034
1759.0,0.935035
1760.0,0.935035
1761.0,0.935036
1762.0,0.935036
1763.0,0.935037
1764.0,0.935038
1765.0,0.935038
1766.0,0.935039
1767.0,0.935039
1768.0,0.93504
1769.0,0.93504
1770.0,0.935041
1771.0,0.935041
1772.0,0.935042
1773.0,0.935042
1774.0,0.935043
1775.0,0.935043
1776.0,0.935044
1777.0,0.935044
1778.0,0.935045
1779.0,0.935045
1780.0,0.935046
1781.0,0.935046
1782.0,0.935047
1783.0,0.935047
1784.0,0.935048
1785.0,0.935048
1786.0,0.935049
1787.0,0.935049
1788.0,0.93505
1789.0,0.935051
1790.0,0.935051
1791.0,0.935052
1792.0,0.935052
1793.0,0.935053
1794.0,0.935053
1795.0,0.935054
1796.0,0.935054
1797.0,0.935055
1798.0,0.935055
1799.0,0.935056
1800.0,0.935056
1801.0,0.935057
1802.0,0.935057
1803.0,0.935058
1804.0,0.935058
1805.0,0.935059
1806.0,0.935059
1807.0,0.93506
1808.0,0.93506
1809.0,0.935061
1810.0,0.935061
1811.0,0.935061
1812.0,0.935062
1813.0,0.935062
1814.0,0.935063
1815.0,0.935063
1816.0,0.935064
1817.0,0.935064
1818.0,0.935065
1819.0,0.935065
1820.0,0.935066
1821.0,0.935066
1822.0,0.935067
1823.0,0.935067
1824.0,0.935068
1825.0,0.935068
1826.0,0.935069
1827.0,0.935069
1828.0,0.93507
1829.0,0.93507
1830.0,0.935071
1831.0,0.935071
1832.0,0.935072
1833.0,0.935072
1834.0,0.935073
1835.0,0.935073
1836.0,0.935073
1837.0,0.935074
1838.0,0.935074
1839.0,0.935075
1840.0,0.935075
1841.0,0.935076
1842.0,0.935076
1843.0,0.935077
1844.0,0.935077
1845.0,0.935078
1846.0,0.935078
1847.0,0.935079
1848.0,0.935079
1849.0,0.93508
1850.0,0.93508
1851.0,0.93508
1852.0,0.935081
1853.0,0.935081
1854.0,0.935082
1855.0,0.935082
1856.0,0.935083
1857.0,0.935083
1858.0,0.935084
1859.0,0.935084
1860.0,0.935085
1861.0,0.935085
1862.0,0.935085
1863.0,0.935086
1864.0,0.935086
1865.0,0.935087
1866.0,0.935087
1867.0,0.935088
1868.0,0.935088
1869.0,0.935089
1870.0,0.935089
