Wavelength(nm),Transmission(%)
1771.0,0.586804
1772.0,0.58227
1773.0,0.577781
1774.0,0.573337
1775.0,0.56894
1776.0,0.564588
1777.0,0.560282
1778.0,0.556023
1779.0,0.55181
1780.0,0.547644
1781.0,0.543524
1782.0,0.539451
1783.0,0.535424
1784.0,0.531444
1785.0,0.52751
1786.0,0.523622
1787.0,0.519781
1788.0,0.515985
1789.0,0.512236
1790.0,0.508532
1791.0,0.504873
1792.0,0.50126
1793.0,0.497692
1794.0,0.494168
1795.0,0.490689
1796.0,0.487255
1797.0,0.483864
1798.0,0.480516
1799.0,0.477213
1800.0,0.473952
1801.0,0.470733
1802.0,0.467558
1803.0,0.464424
1804.0,0.461331
1805.0,0.45828
1806.0,0.45527
1807.0,0.452301
1808.0,0.449371
1809.0,0.446482
1810.0,0.443632
1811.0,0.440821
1812.0,0.438048
1813.0,0.435315
1814.0,0.432618
1815.0,0.42996
1816.0,0.427339
1817.0,0.424754
1818.0,0.422206
1819.0,0.419694
1820.0,0.417217
1821.0,0.414776
1822.0,0.412369
1823.0,0.409998
1824.0,0.40766
1825.0,0.405356
1826.0,0.403085
1827.0,0.400848
1828.0,0.398643
1829.0,0.39647
1830.0,0.394329
1831.0,0.39222
1832.0,0.390142
1833.0,0.388095
1834.0,0.386078
1835.0,0.384092
1836.0,0.382135
1837.0,0.380208
1838.0,0.37831
1839.0,0.376441
1840.0,0.374601
1841.0,0.372788
1842.0,0.371004
1843.0,0.369246
1844.0,0.367517
1845.0,0.365814
1846.0,0.364137
1847.0,0.362487
1848.0,0.360863
1849.0,0.359265
1850.0,0.357692
1851.0,0.356144
1852.0,0.354621
1853.0,0.353123
1854.0,0.351646
1855.0,0.350186
1856.0,0.34875
1857.0,0.347338
1858.0,0.345948
1859.0,0.344582
1860.0,0.343238
1861.0,0.341917
1862.0,0.340618
1863.0,0.339341
1864.0,0.338085
1865.0,0.336851
1866.0,0.335638
1867.0,0.334447
1868.0,0.333276
1869.0,0.332125
1870.0,0.330995
1871.0,0.329886
1872.0,0.328796
1873.0,0.327726
1874.0,0.326675
1875.0,0.325644
1876.0,0.324632
1877.0,0.323639
1878.0,0.322664
1879.0,0.321708
1880.0,0.320771
1881.0,0.319852
1882.0,0.318951
1883.0,0.318068
1884.0,0.317202
1885.0,0.316354
1886.0,0.315524
1887.0,0.31471
1888.0,0.313914
1889.0,0.313135
1890.0,0.312372
1891.0,0.311626
1892.0,0.310897
1893.0,0.310184
1894.0,0.309487
1895.0,0.308806
1896.0,0.308141
1897.0,0.307492
1898.0,0.306858
1899.0,0.30624
1900.0,0.305638
1901.0,0.30505
1902.0,0.304478
1903.0,0.303921
1904.0,0.303379
1905.0,0.302852
1906.0,0.30234
1907.0,0.301842
1908.0,0.301359
1909.0,0.30089
1910.0,0.300435
1911.0,0.299995
1912.0,0.299569
1913.0,0.299157
1914.0,0.298759
1915.0,0.298374
1916.0,0.298004
1917.0,0.297647
1918.0,0.297304
1919.0,0.296974
1920.0,0.296658
1921.0,0.296355
1922.0,0.296066
1923.0,0.29579
1924.0,0.295527
1925.0,0.295277
1926.0,0.29504
1927.0,0.294816
1928.0,0.294605
1929.0,0.294407
1930.0,0.294222
1931.0,0.294049
1932.0,0.29389
1933.0,0.293743
1934.0,0.293608
1935.0,0.293486
1936.0,0.293377
1937.0,0.29328
1938.0,0.293195
1939.0,0.293123
1940.0,0.293063
1941.0,0.293016
1942.0,0.29298
1943.0,0.292958
1944.0,0.292947
1945.0,0.292948
1946.0,0.292962
1947.0,0.292987
1948.0,0.293025
1949.0,0.293075
1950.0,0.293137
1951.0,0.293211
1952.0,0.293297
1953.0,0.293395
1954.0,0.293505
1955.0,0.293626
1956.0,0.29376
1957.0,0.293906
1958.0,0.294064
1959.0,0.294233
1960.0,0.294415
1961.0,0.294608
1962.0,0.294813
1963.0,0.295031
1964.0,0.29526
1965.0,0.295501
1966.0,0.295754
1967.0,0.296018
1968.0,0.296295
1969.0,0.296584
1970.0,0.296884
1971.0,0.297197
1972.0,0.297521
1973.0,0.297857
1974.0,0.298205
1975.0,0.298566
1976.0,0.298938
1977.0,0.299322
1978.0,0.299718
1979.0,0.300127
1980.0,0.300547
1981.0,0.300979
1982.0,0.301424
1983.0,0.301881
1984.0,0.302349
1985.0,0.30283
1986.0,0.303324
1987.0,0.303829
1988.0,0.304347
1989.0,0.304877
1990.0,0.305419
1991.0,0.305974
1992.0,0.306541
1993.0,0.307121
1994.0,0.307713
1995.0,0.308318
1996.0,0.308935
1997.0,0.309565
1998.0,0.310207
1999.0,0.310862
2000.0,0.31153
2001.0,0.312211
2002.0,0.312904
2003.0,0.313611
2004.0,0.31433
2005.0,0.315063
2006.0,0.315808
2007.0,0.316567
2008.0,0.317338
2009.0,0.318123
2010.0,0.318921
2011.0,0.319733
2012.0,0.320558
2013.0,0.321396
2014.0,0.322248
2015.0,0.323114
2016.0,0.323993
2017.0,0.324886
2018.0,0.325792
2019.0,0.326713
2020.0,0.327647
2021.0,0.328596
2022.0,0.329558
2023.0,0.330535
2024.0,0.331526
2025.0,0.332531
2026.0,0.33355
2027.0,0.334584
2028.0,0.335633
2029.0,0.336696
2030.0,0.337774
2031.0,0.338867
2032.0,0.339974
2033.0,0.341096
2034.0,0.342234
2035.0,0.343386
2036.0,0.344554
2037.0,0.345737
2038.0,0.346935
2039.0,0.348149
2040.0,0.349379
2041.0,0.350624
2042.0,0.351885
2043.0,0.353161
2044.0,0.354454
2045.0,0.355762
2046.0,0.357087
2047.0,0.358428
2048.0,0.359785
2049.0,0.361159
2050.0,0.362549
2051.0,0.363956
2052.0,0.36538
2053.0,0.36682
2054.0,0.368277
2055.0,0.369751
2056.0,0.371243
2057.0,0.372751
2058.0,0.374277
2059.0,0.375821
2060.0,0.377382
2061.0,0.37896
2062.0,0.380557
2063.0,0.382171
2064.0,0.383803
2065.0,0.385453
2066.0,0.387122
2067.0,0.388808
2068.0,0.390514
2069.0,0.392237
2070.0,0.393979
2071.0,0.39574
2072.0,0.39752
2073.0,0.399319
2074.0,0.401137
2075.0,0.402973
2076.0,0.40483
2077.0,0.406705
2078.0,0.4086
2079.0,0.410515
2080.0,0.412449
2081.0,0.414403
2082.0,0.416377
2083.0,0.41837
2084.0,0.420384
2085.0,0.422418
2086.0,0.424473
2087.0,0.426548
2088.0,0.428643
2089.0,0.430759
2090.0,0.432895
2091.0,0.435052
2092.0,0.43723
2093.0,0.439429
2094.0,0.44165
2095.0,0.443891
2096.0,0.446153
2097.0,0.448437
2098.0,0.450742
2099.0,0.453068
2100.0,0.455416
2101.0,0.457786
2102.0,0.460177
2103.0,0.46259
2104.0,0.465025
2105.0,0.467481
2106.0,0.46996
2107.0,0.47246
2108.0,0.474983
2109.0,0.477527
2110.0,0.480094
2111.0,0.482683
2112.0,0.485294
2113.0,0.487927
2114.0,0.490582
2115.0,0.49326
2116.0,0.49596
2117.0,0.498682
2118.0,0.501426
2119.0,0.504193
2120.0,0.506982
2121.0,0.509793
2122.0,0.512627
2123.0,0.515482
2124.0,0.51836
2125.0,0.52126
2126.0,0.524182
2127.0,0.527126
2128.0,0.530092
2129.0,0.533081
2130.0,0.53609
2131.0,0.539122
2132.0,0.542176
2133.0,0.545251
2134.0,0.548347
2135.0,0.551465
2136.0,0.554604
