Wavelength(nm),Transmission(%)
2009.0,90.77735901
2008.0,90.77218628
2007.0,90.7809906
2006.0,90.75559235
2005.0,90.76757813
2004.0,90.78411865
2003.0,90.79322815
2002.0,90.78958893
2001.0,90.73073578
2000.0,90.76071167
1999.0,90.69615173
1998.0,90.70117188
1997.0,90.73423767
1996.0,90.72974396
1995.0,90.74182129
1994.0,90.63809204
1993.0,90.73509979
1992.0,90.73399353
1991.0,90.72845459
1990.0,90.73889923
1989.0,90.76486206
1988.0,90.76442719
1987.0,90.73027039
1986.0,90.79421997
1985.0,90.76571655
1984.0,90.72967529
1983.0,90.74332428
1982.0,90.78604889
1981.0,90.78661346
1980.0,90.78459167
1979.0,90.75981903
1978.0,90.8116684
1977.0,90.80892944
1976.0,90.78382874
1975.0,90.77597809
1974.0,90.78599548
1973.0,90.76713562
1972.0,90.73970032
1971.0,90.78356934
1970.0,90.7481308
1969.0,90.76727295
1968.0,90.77494812
1967.0,90.74195099
1966.0,90.76065063
1965.0,90.73885345
1964.0,90.7467041
1963.0,90.7702713
1962.0,90.79264069
1961.0,90.74362946
1960.0,90.75512695
1959.0,90.73353577
1958.0,90.78194427
1957.0,90.76584625
1956.0,90.75971222
1955.0,90.77250671
1954.0,90.76746368
1953.0,90.73119354
1952.0,90.69708252
1951.0,90.79084015
1950.0,90.76317596
1949.0,90.77067566
1948.0,90.76473999
1947.0,90.73558807
1946.0,90.69535065
1945.0,90.76113129
1944.0,90.76421356
1943.0,90.72982025
1942.0,90.7693634
1941.0,90.76106262
1940.0,90.76348114
1939.0,90.75539398
1938.0,90.72929382
1937.0,90.75180054
1936.0,90.78896332
1935.0,90.78263855
1934.0,90.78851318
1933.0,90.82937622
1932.0,90.73986816
1931.0,90.77611542
1930.0,90.73874664
1929.0,90.79773712
1928.0,90.7853241
1927.0,90.74836731
1926.0,90.76555634
1925.0,90.74865723
1924.0,90.79886627
1923.0,90.73179626
1922.0,90.78486633
1921.0,90.75859833
1920.0,90.74855804
1919.0,90.76396179
1918.0,90.77288818
1917.0,90.76912689
1916.0,90.71472168
1915.0,90.75083923
1914.0,90.78253174
1913.0,90.71260071
1912.0,90.77753448
1911.0,90.74369049
1910.0,90.68771362
1909.0,90.74855042
1908.0,90.73862457
1907.0,90.77534485
1906.0,90.7598877
1905.0,90.73327637
1904.0,90.77474213
1903.0,90.70204163
1902.0,90.71901703
1901.0,90.76476288
1900.0,90.73930359
1899.0,90.79305267
1898.0,90.73477173
1897.0,90.70987701
1896.0,90.77227783
1895.0,90.77345276
1894.0,90.76978302
1893.0,90.78311157
1892.0,90.75550842
1891.0,90.7746048
1890.0,90.79280853
1889.0,90.80810547
1888.0,90.78521729
1887.0,90.81201935
1886.0,90.82514191
1885.0,90.83076477
1884.0,90.79291534
1883.0,90.81833649
1882.0,90.82450867
1881.0,90.83438873
1880.0,90.83869934
1879.0,90.81163025
1878.0,90.83253479
1877.0,90.8341217
1876.0,90.84080505
1875.0,90.82422638
1874.0,90.79475403
1873.0,90.81005096
1872.0,90.82062531
1871.0,90.85271454
1870.0,90.8218689
1869.0,90.81661224
1868.0,90.86885834
1867.0,90.82441711
1866.0,90.84241486
1865.0,90.84659576
1864.0,90.81030273
1863.0,90.79645538
1862.0,90.8090744
1861.0,90.79438782
1860.0,90.84604645
1859.0,90.84095001
1858.0,90.82814026
1857.0,90.84593201
1856.0,90.82521057
1855.0,90.82043457
1854.0,90.83016968
1853.0,90.78932953
1852.0,90.80206299
1851.0,90.83429718
1850.0,90.86671448
1849.0,90.83017731
1848.0,90.83382416
1847.0,90.85206604
1846.0,90.84586334
1845.0,90.79992676
1844.0,90.81615448
1843.0,90.79224396
1842.0,90.82025909
1841.0,90.81755829
1840.0,90.80007935
1839.0,90.8289566
1838.0,90.84039307
1837.0,90.86558533
1836.0,90.81163025
1835.0,90.80513
1834.0,90.82377625
1833.0,90.83129883
1832.0,90.82418823
1831.0,90.8539505
1830.0,90.83647919
1829.0,90.80738068
1828.0,90.82891083
1827.0,90.84297943
1826.0,90.80604553
1825.0,90.80924225
1824.0,90.80737305
1823.0,90.84293365
1822.0,90.82206726
1821.0,90.8249054
1820.0,90.84561157
1819.0,90.83175659
1818.0,90.82102966
1817.0,90.84087372
1816.0,90.86788177
1815.0,90.84453583
1814.0,90.84664917
1813.0,90.83705139
1812.0,90.87093353
1811.0,90.85093689
1810.0,90.8542099
1809.0,90.83049011
1808.0,90.84103394
1807.0,90.85281372
1806.0,90.842659
1805.0,90.84492493
1804.0,90.85468292
1803.0,90.83383942
1802.0,90.86301422
1801.0,90.85939789
1800.0,90.84437561
1799.0,90.8533783
1798.0,90.86916351
1797.0,90.83654022
1796.0,90.8529892
1795.0,90.86026001
1794.0,90.85874939
1793.0,90.86753082
1792.0,90.84654236
1791.0,90.87039185
1790.0,90.87644958
1789.0,90.87300873
1788.0,90.88194275
1787.0,90.84915161
1786.0,90.86626434
1785.0,90.86055756
1784.0,90.88762665
1783.0,90.85874939
1782.0,90.86205292
1781.0,90.86499023
1780.0,90.88271332
1779.0,90.89060211
1778.0,90.91749573
1777.0,90.87004852
1776.0,90.87342834
1775.0,90.8875351
1774.0,90.87039948
1773.0,90.878479
1772.0,90.88040924
1771.0,90.88817596
1770.0,90.87178802
1769.0,90.87506866
1768.0,90.87866211
1767.0,90.90822601
1766.0,90.87228394
1765.0,90.89724731
1764.0,90.8944397
1763.0,90.8948822
1762.0,90.88938904
1761.0,90.89950562
1760.0,90.89355469
1759.0,90.88724518
1758.0,90.89160919
1757.0,90.89381409
1756.0,90.88892365
1755.0,90.89881134
1754.0,90.88365173
1753.0,90.89257813
1752.0,90.908638
1751.0,90.8902359
1750.0,90.90338135
1749.0,90.8918457
1748.0,90.90853119
1747.0,90.901474
1746.0,90.90914917
1745.0,90.8888855
1744.0,90.89430237
1743.0,90.89649963
1742.0,90.88227081
1741.0,90.89205933
1740.0,90.8731842
1739.0,90.8945694
1738.0,90.91356659
1737.0,90.89157104
1736.0,90.87207031
1735.0,90.89994812
1734.0,90.89768219
1733.0,90.8895874
1732.0,90.884552
1731.0,90.87636566
1730.0,90.89256287
1729.0,90.8892746
1728.0,90.88428497
1727.0,90.88931274
1726.0,90.90310669
1725.0,90.8811264
1724.0,90.8840332
1723.0,90.89117432
1722.0,90.8981781
1721.0,90.90164948
1720.0,90.87906647
1719.0,90.89562988
1718.0,90.89886475
1717.0,90.90340424
1716.0,90.88124084
1715.0,90.89525604
1714.0,90.88181305
1713.0,90.89619446
1712.0,90.90148926
1711.0,90.89329529
1710.0,90.88534546
1709.0,90.89598846
1708.0,90.88517761
1707.0,90.88720703
1706.0,90.88259125
1705.0,90.89007568
1704.0,90.88500977
1703.0,90.89125824
1702.0,90.88123322
1701.0,90.89753723
1700.0,90.89829254
1699.0,90.89910889
1698.0,90.8844986
1697.0,90.88618469
1696.0,90.87873077
1695.0,90.894104
1694.0,90.89138031
1693.0,90.88558197
1692.0,90.88188171
1691.0,90.8859787
1690.0,90.8899765
1689.0,90.87762451
1688.0,90.88113403
1687.0,90.87567139
1686.0,90.88833618
1685.0,90.89234161
1684.0,90.88813019
1683.0,90.86948395
1682.0,90.88143921
1681.0,90.88339996
1680.0,90.87850952
1679.0,90.87579346
1678.0,90.89685822
1677.0,90.88555145
1676.0,90.87176514
1675.0,90.871521
1674.0,90.89144897
1673.0,90.86499023
1672.0,90.87175751
1671.0,90.86055756
1670.0,90.8901825
1669.0,90.87537384
1668.0,90.86276245
1667.0,90.86761475
1666.0,90.86030579
1665.0,90.88479614
1664.0,90.87271881
1663.0,90.86945343
1662.0,90.87773895
1661.0,90.86600494
1660.0,90.86656189
1659.0,90.86325836
1658.0,90.86628723
1657.0,90.86097717
1656.0,90.86747742
1655.0,90.85535431
1654.0,90.87277985
1653.0,90.86491394
1652.0,90.85188293
1651.0,90.85583496
1650.0,90.86418152
1649.0,90.85890961
1648.0,90.83271027
1647.0,90.84863281
1646.0,90.85762787
1645.0,90.85613251
1644.0,90.84249878
1643.0,90.83274078
1642.0,90.84279633
1641.0,90.82910156
1640.0,90.81617737
1639.0,90.80898285
1638.0,90.81111908
1637.0,90.79074097
1636.0,90.77346039
1635.0,90.77836609
1634.0,90.77457428
1633.0,90.78173065
1632.0,90.77963257
1631.0,90.79962921
1630.0,90.77767944
1629.0,90.76947784
1628.0,90.77748108
1627.0,90.77963257
1626.0,90.78923798
1625.0,90.77483368
1624.0,90.7751236
1623.0,90.76106262
1622.0,90.75149536
1621.0,90.75640869
1620.0,90.78347015
1619.0,90.75630951
1618.0,90.7479248
1617.0,90.76874542
1616.0,90.74919891
1615.0,90.74310303
1614.0,90.7328949
1613.0,90.74888611
1612.0,90.73771667
1611.0,90.74209595
1610.0,90.7390976
1609.0,90.72950745
1608.0,90.7306366
1607.0,90.71537781
1606.0,90.7477951
1605.0,90.7175827
1604.0,90.72439575
1603.0,90.73220825
1602.0,90.71157837
1601.0,90.70761108
1600.0,90.70380402
1599.0,90.71168518
1598.0,90.70228577
1597.0,90.71390533
1596.0,90.69595337
1595.0,90.67321777
1594.0,90.71382141
1593.0,90.69145966
1592.0,90.68167877
1591.0,90.67908478
1590.0,90.67035675
1589.0,90.67427826
1588.0,90.68010712
1587.0,90.66989136
1586.0,90.67323303
1585.0,90.66776276
1584.0,90.65176392
1583.0,90.67049408
1582.0,90.65975189
1581.0,90.66092682
1580.0,90.64942169
1579.0,90.63581085
1578.0,90.65705872
1577.0,90.64836884
1576.0,90.65154266
1575.0,90.62545013
1574.0,90.63659668
1573.0,90.65657043
1572.0,90.62625122
1571.0,90.62460327
1570.0,90.62174988
1569.0,90.62653351
1568.0,90.60384369
1567.0,90.61162567
1566.0,90.62534332
1565.0,90.60069275
1564.0,90.60388947
1563.0,90.60868073
1562.0,90.59677124
1561.0,90.59963226
1560.0,90.57610321
1559.0,90.58112335
1558.0,90.55747986
1557.0,90.5803833
1556.0,90.57463074
1555.0,90.55566406
1554.0,90.55873871
1553.0,90.56643677
1552.0,90.5400238
1551.0,90.55054474
1550.0,90.54182434
1549.0,90.54634094
1548.0,90.54159546
1547.0,90.52850342
1546.0,90.53565216
1545.0,90.52719879
1544.0,90.51347351
1543.0,90.53993225
1542.0,90.52622986
1541.0,90.50909424
1540.0,90.50668335
1539.0,90.50998688
1538.0,90.50276947
1537.0,90.49932098
1536.0,90.50011444
1535.0,90.48162842
1534.0,90.47925568
1533.0,90.50370789
1532.0,90.45189667
1531.0,90.46728516
1530.0,90.46601105
1529.0,90.44685364
1528.0,90.47554779
1527.0,90.46511078
1526.0,90.44625092
1525.0,90.45795441
1524.0,90.44055176
1523.0,90.42888641
1522.0,90.44429779
1521.0,90.42965698
1520.0,90.42915344
1519.0,90.41316986
1518.0,90.41695404
1517.0,90.42137909
1516.0,90.42191315
1515.0,90.40136719
1514.0,90.41569519
1513.0,90.40109253
1512.0,90.36595917
1511.0,90.3911438
1510.0,90.39050293
1509.0,90.37463379
1508.0,90.39163971
1507.0,90.35952759
1506.0,90.36160278
1505.0,90.36753845
1504.0,90.34811401
1503.0,90.34699249
1502.0,90.34751892
1501.0,90.33399963
1500.0,90.33692169
1499.0,90.34631348
1498.0,90.31571198
1497.0,90.32408142
1496.0,90.31790161
1495.0,90.31408691
1494.0,90.29880524
1493.0,90.29855347
1492.0,90.29203796
1491.0,90.30437469
1490.0,90.28900909
1489.0,90.27212524
1488.0,90.28110504
1487.0,90.27275848
1486.0,90.26902008
1485.0,90.26126099
1484.0,90.25330353
1483.0,90.26634979
1482.0,90.2423172
1481.0,90.24085236
1480.0,90.23391724
1479.0,90.22721863
1478.0,90.21577454
1477.0,90.20973206
1476.0,90.21346283
1475.0,90.20542145
1474.0,90.1978302
1473.0,90.18278503
1472.0,90.17646027
1471.0,90.18823242
1470.0,90.17450714
1469.0,90.15576935
1468.0,90.16737366
1467.0,90.14597321
1466.0,90.14987183
1465.0,90.14507294
1464.0,90.13349152
1463.0,90.13519287
1462.0,90.12599945
1461.0,90.12413025
1460.0,90.12377167
1459.0,90.09607697
1458.0,90.0983429
1457.0,90.10404205
1456.0,90.09951019
1455.0,90.09521484
1454.0,90.0874939
1453.0,90.07790375
1452.0,90.08355713
1451.0,90.07875824
1450.0,90.07284546
1449.0,90.04645538
1448.0,90.05493164
1447.0,90.05293274
1446.0,90.04438019
1445.0,90.02742767
1444.0,90.03135681
1443.0,90.03032684
1442.0,90.01306152
1441.0,90.00859833
1440.0,89.99391937
1439.0,89.97949219
1438.0,89.98996735
1437.0,90.00896454
1436.0,89.97344971
1435.0,89.94863129
1434.0,89.96961212
1433.0,89.95238495
1432.0,89.95223999
1431.0,89.95191956
1430.0,89.92480469
1429.0,89.93724823
1428.0,89.92993164
1427.0,89.91743469
1426.0,89.91223907
1425.0,89.91226959
1424.0,89.90628815
1423.0,89.91749573
1422.0,89.90570068
1421.0,89.87021637
1420.0,89.88845825
1419.0,89.8990097
1418.0,89.88637543
1417.0,89.84844971
1416.0,89.8735733
1415.0,89.87103271
1414.0,89.85402679
1413.0,89.8429718
1412.0,89.82894897
1411.0,89.83317566
1410.0,89.82493591
1409.0,89.81466675
1408.0,89.80883026
1407.0,89.81372833
1406.0,89.8160553
1405.0,89.80110168
1404.0,89.79693604
1403.0,89.76586914
1402.0,89.79493713
1401.0,89.78556061
1400.0,89.76831055
1399.0,89.79486084
1398.0,89.77536774
1397.0,89.78842163
1396.0,89.79183197
1395.0,89.77438354
1394.0,89.78466034
1393.0,89.74427795
1392.0,89.7545166
1391.0,89.73638153
1390.0,89.7159729
1389.0,89.71923828
1388.0,89.71052551
1387.0,89.727005
1386.0,89.72049713
1385.0,89.69861603
1384.0,89.72052765
1383.0,89.70659637
1382.0,89.69281006
1381.0,89.71324921
1380.0,89.71148682
1379.0,89.69065094
1378.0,89.72074127
1377.0,89.78266907
1376.0,89.67887115
1375.0,89.69355011
1374.0,89.70128632
1373.0,89.69934082
1372.0,89.6712265
1371.0,89.67349243
1370.0,89.69403839
1369.0,89.66749573
1368.0,89.60851288
1367.0,89.66560364
1366.0,89.63117218
1365.0,89.63658142
1364.0,89.6164856
1363.0,89.63082886
1362.0,89.62380219
1361.0,89.61999512
1360.0,89.56976318
1359.0,89.55175018
1358.0,89.56158447
1357.0,89.55253601
1356.0,89.53038788
1355.0,89.52584839
1354.0,89.52646637
1353.0,89.49645996
1352.0,89.51419067
1351.0,89.51796722
1350.0,89.49815369
1349.0,89.51084137
1348.0,89.51547241
1347.0,89.49191284
1346.0,89.51104736
1345.0,89.49884033
1344.0,89.51605988
1343.0,89.4954071
1342.0,89.49425507
1341.0,89.47406006
